id,post_date,reporting_date,country_code,author_id,overall_sentiment,brand,model,variant,ownership_status,vehicle_id,id-3,feedback_sentiment,feedback_subcategory
545186,07/01/2025,13/01/2025,DE,191717,Neutral,Skoda,Enyaq,nan,Showing Interest,5,138550,Neutral,Order Status
551543,10/01/2025,13/01/2025,DE,196294,Negative,Tesla,Model 3,nan,Owner,18,230954,Negative,Overall Disappointment with the Brand
529098,10/01/2025,13/01/2025,UK,185190,Positive,Tesla,Model Y,nan,Owner,17,135491,Positive,Autonomy/Range
529098,10/01/2025,13/01/2025,UK,185190,Positive,Tesla,Model Y,nan,Owner,17,135490,Negative,Switching to Another Brand
529118,10/01/2025,13/01/2025,UK,185784,Positive,Tesla,Model Y,nan,Owner,17,135498,Positive,Autonomy/Range
529118,10/01/2025,13/01/2025,UK,185784,Positive,Tesla,Model Y,nan,Owner,17,135499,Positive,Charging Experience
529440,10/01/2025,13/01/2025,UK,186013,Neutral,Tesla,Model 3,LR,Owner,18,135723,Neutral,Product Concern/Query
529440,10/01/2025,13/01/2025,UK,186013,Neutral,Tesla,Model 3,LR,Owner,18,135722,Negative,Autonomy/Range
529440,10/01/2025,13/01/2025,UK,186013,Neutral,Tesla,Model 3,UNSURE,Owner,18,135720,Neutral,Autonomy/Range
545011,08/01/2025,13/01/2025,UK,191682,Neutral,Tesla,Model Y,nan,Owner,17,137538,Positive,Overall Satisfaction With the Car
545011,08/01/2025,13/01/2025,UK,191682,Neutral,Tesla,Model Y,nan,Owner,17,137539,Negative,Overall Disappointment with the Brand
545011,08/01/2025,13/01/2025,UK,191682,Neutral,Tesla,Model Y,nan,Owner,17,137540,Positive,Price
545011,08/01/2025,13/01/2025,UK,191682,Neutral,Skoda,Enyaq,,Showing Interest,5,137530,Negative,Switching to Another Brand
545011,08/01/2025,13/01/2025,UK,191682,Neutral,Skoda,Enyaq,,Showing Interest,5,137531,Negative,Product Concern/Query
545017,08/01/2025,13/01/2025,UK,191688,Negative,Skoda,Enyaq,nan,Owner,5,137542,Positive,Overall Satisfaction With the Car
545025,08/01/2025,13/01/2025,UK,191696,Negative,Tesla,Model Y,,Pre-Ownership,17,137549,Negative,Switching to Another Brand
545025,08/01/2025,13/01/2025,UK,191696,Negative,Skoda,Enyaq,nan,Showing Interest,5,137548,Neutral,Switching to Another Brand
551590,10/01/2025,13/01/2025,DE,196321,Negative,Tesla,Model Y,nan,Owner,17,142352,Negative,Overall Disappointment with the Brand
545254,06/01/2025,13/01/2025,UK,191859,Neutral,Skoda,Enyaq,VRS,Owner,5,138778,Neutral,Electric Driving Experience
545254,06/01/2025,13/01/2025,UK,191859,Neutral,Skoda,Enyaq,VRS,Owner,5,138775,Neutral,Infotainment
545254,06/01/2025,13/01/2025,UK,191859,Neutral,Skoda,Enyaq,VRS,Owner,5,138776,Neutral,Product Concern/Query
545254,06/01/2025,13/01/2025,UK,191859,Neutral,Skoda,Enyaq,VRS,Owner,5,138777,Negative,OEM Apps
516437,06/01/2025,13/01/2025,NL,173514,Positive,Skoda,Enyaq,Business Edition,Owner,5,139108,Positive,Quality
550705,07/01/2025,13/01/2025,UK,343,Positive,Tesla,Model Y,LR,Owner,17,139980,Positive,Overall Satisfaction With the Car
550705,07/01/2025,13/01/2025,UK,343,Positive,Tesla,Model Y,LR,Owner,17,139981,Positive,Autonomy/Range
550705,07/01/2025,13/01/2025,UK,343,Positive,Tesla,Model 3,,Pre-Ownership,18,139979,Positive,Overall Satisfaction With the Car
532677,09/01/2025,13/01/2025,DE,186995,Negative,Skoda,Enyaq,nan,Owner,5,142627,Negative,Battery
545012,08/01/2025,13/01/2025,UK,191683,Negative,Skoda,Enyaq,nan,Owner,5,107822,Negative,OTA Update
545012,08/01/2025,13/01/2025,UK,191683,Negative,Skoda,Enyaq,nan,Owner,5,107823,Negative,Equipment/Specifications
545012,08/01/2025,13/01/2025,UK,191683,Negative,Skoda,Enyaq,nan,Owner,5,107824,Negative,Infotainment
545012,08/01/2025,13/01/2025,UK,191683,Negative,Skoda,Enyaq,nan,Owner,5,107825,Negative,Overall Disappointment with the Brand
545182,07/01/2025,13/01/2025,DE,182927,Neutral,Skoda,Enyaq,nan,Showing Interest,5,143923,Neutral,Price
529440,10/01/2025,13/01/2025,UK,186013,Neutral,Tesla,Model 3,UNSURE,Owner,18,135721,Neutral,Product Concern/Query
529712,10/01/2025,13/01/2025,UK,100,Positive,Tesla,Model 3,LR AWD,Owner,18,135840,Positive,Quality
529712,10/01/2025,13/01/2025,UK,100,Positive,Tesla,Model 3,LR AWD,Owner,18,135839,Positive,Autonomy/Range
536842,10/01/2025,13/01/2025,ES,176496,Negative,Tesla,Model 3,nan,Owner,18,100164,Negative,Equipment/Specifications
551924,09/01/2025,13/01/2025,DE,4478,Negative,Skoda,Enyaq,nan,Owner,5,144427,Neutral,Product Concern/Query
551976,09/01/2025,13/01/2025,DE,657,Neutral,Skoda,Enyaq,85,Owner,5,144574,Negative,Product Concern/Query
551992,02/01/2025,06/01/2025,DE,4516,Neutral,Skoda,Enyaq,nan,Owner,5,144587,Neutral,Product Concern/Query
552033,11/01/2025,13/01/2025,DE,196596,Negative,Skoda,Enyaq,nan,Owner,5,144637,Neutral,Product Concern/Query
545182,07/01/2025,13/01/2025,DE,182927,Neutral,Skoda,Enyaq,nan,Showing Interest,5,143924,Neutral,Test Drive
534263,08/01/2025,13/01/2025,FR,187473,Positive,Tesla,Model 3,nan,Owner,18,101238,Positive,Driving Technologies
534263,08/01/2025,13/01/2025,FR,187473,Positive,Tesla,Model 3,nan,Owner,18,101235,Positive,Autonomy/Range
534263,08/01/2025,13/01/2025,FR,187473,Positive,Tesla,Model 3,nan,Owner,18,101236,Positive,Product Concern/Query
534263,08/01/2025,13/01/2025,FR,187473,Positive,Tesla,Model 3,nan,Owner,18,101237,Positive,Quality
534263,08/01/2025,13/01/2025,FR,187473,Positive,Tesla,Model 3,nan,Owner,18,101240,Positive,Interior Design
534263,08/01/2025,13/01/2025,FR,187473,Positive,Tesla,Model 3,nan,Owner,18,101241,Positive,Exterior Design
534263,08/01/2025,13/01/2025,FR,187473,Positive,Tesla,Model 3,nan,Owner,18,101239,Negative,Charging Experience
534263,08/01/2025,13/01/2025,FR,187473,Positive,Tesla,Model 3,nan,Owner,18,101242,Positive,Communication From Brand
516446,07/01/2025,13/01/2025,NL,173520,Neutral,Skoda,Enyaq,Sportline 82 kw,Pre-Ownership,5,143214,Negative,Delivery Timings
552038,10/01/2025,13/01/2025,DE,4490,Neutral,Skoda,Enyaq,nan,Owner,5,144639,Neutral,Product Concern/Query
552074,06/01/2025,13/01/2025,DE,503,Neutral,Skoda,Enyaq,nan,Owner,5,144626,Positive,Quality
552074,06/01/2025,13/01/2025,DE,503,Neutral,Skoda,Enyaq,nan,Owner,5,144627,Neutral,Infotainment
552084,08/01/2025,13/01/2025,DE,196610,Positive,Skoda,Enyaq,nan,Owner,5,144654,Positive,Charging Experience
552126,12/01/2025,13/01/2025,DE,4528,Neutral,Skoda,Enyaq,nan,Owner,5,108178,Neutral,Accessories
552110,02/01/2025,06/01/2025,DE,647,Negative,Skoda,Enyaq,nan,Owner,5,144547,Negative,Charging Experience
552124,02/01/2025,06/01/2025,DE,154,Positive,Skoda,Enyaq,nan,Owner,5,144551,Positive,Charging Experience
552132,12/01/2025,13/01/2025,DE,4528,Negative,Skoda,Enyaq,nan,Owner,5,144552,Negative,Infotainment
516450,07/01/2025,13/01/2025,NL,2551,Positive,Skoda,Enyaq,Sportline,Showing Interest,5,100932,Positive,Test Drive
549475,06/01/2025,13/01/2025,DE,194836,Negative,Tesla,Model 3,nan,Owner,18,142041,Negative,Product Concern/Query
549475,06/01/2025,13/01/2025,DE,194836,Negative,Tesla,Model 3,nan,Owner,18,142043,Negative,Interior Design
549475,06/01/2025,13/01/2025,DE,194836,Negative,Tesla,Model 3,nan,Owner,18,142044,Negative,Handling/Driving Experience
549475,06/01/2025,13/01/2025,DE,194836,Negative,Tesla,Model 3,nan,Owner,18,142042,Negative,Communication From Brand
549475,06/01/2025,13/01/2025,DE,194836,Negative,Tesla,Model 3,nan,Owner,18,142040,Negative,Quality
551316,10/01/2025,13/01/2025,DE,196122,Positive,Tesla,Model 3,Performance,Owner,18,142540,Positive,Overall Satisfaction With the Car
551336,10/01/2025,13/01/2025,DE,196138,Positive,Tesla,Model 3,nan,Owner,18,142548,Positive,Overall Satisfaction With the Car
551341,10/01/2025,13/01/2025,DE,196142,Negative,Tesla,Model Y,nan,Owner,17,142558,Negative,Quality
533901,09/01/2025,13/01/2025,FR,187392,Neutral,Skoda,Enyaq,nan,Owner,5,101343,Neutral,Product Concern/Query
533901,09/01/2025,13/01/2025,FR,187392,Neutral,Skoda,Enyaq,nan,Owner,5,101344,Positive,Interior Design
523406,10/01/2025,13/01/2025,FR,184768,Negative,Tesla,Model 3,nan,Owner,18,101802,Positive,Autonomy/Range
551341,10/01/2025,13/01/2025,DE,196142,Negative,Tesla,Model Y,nan,Owner,17,142559,Negative,Interior Design
551341,10/01/2025,13/01/2025,DE,196142,Negative,Tesla,Model 3,,Owner,18,142556,Positive,Quality
551341,10/01/2025,13/01/2025,DE,196142,Negative,Tesla,Model 3,,Owner,18,142557,Neutral,Interior Design
551486,10/01/2025,13/01/2025,DE,196255,Neutral,Tesla,Model Y,nan,Owner,17,142334,Neutral,Interior Design
551486,10/01/2025,13/01/2025,DE,196255,Neutral,Tesla,Model Y,nan,Owner,17,142333,Neutral,Equipment/Specifications
551589,10/01/2025,13/01/2025,ES,196291,Positive,Tesla,Model 3,Performance,Owner,18,142349,Negative,Quality
551589,10/01/2025,13/01/2025,ES,196291,Positive,Tesla,Model 3,Performance,Owner,18,142350,Negative,Interior Design
551589,10/01/2025,13/01/2025,ES,196291,Positive,Tesla,Model 3,Performance,Owner,18,142351,Positive,Handling/Driving Experience
523406,10/01/2025,13/01/2025,FR,184768,Negative,Tesla,Model 3,nan,Owner,18,101803,Negative,Overall Disappointment with the Brand
523406,10/01/2025,13/01/2025,FR,184768,Negative,Tesla,Model 3,nan,Owner,18,101804,Negative,Product Concern/Query
552122,02/01/2025,06/01/2025,DE,4538,Neutral,Skoda,Enyaq,nan,Owner,5,144398,Negative,Charging Experience
551884,06/01/2025,13/01/2025,DE,196523,Neutral,Skoda,Enyaq,nan,Owner,5,144411,Neutral,Quality
551886,06/01/2025,13/01/2025,DE,4508,Positive,Skoda,Enyaq,nan,Owner,5,144414,Neutral,Product Concern/Query
552164,09/01/2025,13/01/2025,DE,4553,Negative,Skoda,Enyaq,nan,Owner,5,144562,Negative,Infotainment
552167,09/01/2025,13/01/2025,DE,196634,Positive,Skoda,Enyaq,nan,Owner,5,144566,Positive,Infotainment
552192,04/01/2025,06/01/2025,DE,4547,Neutral,Skoda,Enyaq,nan,Owner,5,144723,Neutral,Charging Experience
552241,09/01/2025,13/01/2025,DE,196648,Neutral,Skoda,Enyaq,NULL,Pre-Ownership,5,144693,Neutral,Test Drive
552241,09/01/2025,13/01/2025,DE,196648,Neutral,Skoda,Enyaq,NULL,Pre-Ownership,5,144694,Neutral,Equipment/Specifications
552241,09/01/2025,13/01/2025,DE,196648,Neutral,Skoda,Enyaq,NULL,Pre-Ownership,5,144695,Neutral,Handling/Driving Experience
552241,09/01/2025,13/01/2025,DE,196648,Neutral,Skoda,Enyaq,NULL,Pre-Ownership,5,144696,Neutral,Interior Design
552241,09/01/2025,13/01/2025,DE,196648,Neutral,Skoda,Enyaq,NULL,Pre-Ownership,5,144697,Neutral,Exterior Design
552243,09/01/2025,13/01/2025,DE,196648,Negative,Skoda,Enyaq,nan,Showing Interest,5,144814,Negative,Equipment/Specifications
552243,09/01/2025,13/01/2025,DE,196648,Negative,Skoda,Enyaq,nan,Showing Interest,5,144813,Negative,Handling/Driving Experience
552243,09/01/2025,13/01/2025,DE,196648,Negative,Skoda,Enyaq,NULL,Not an Owner,5,144709,Negative,Handling/Driving Experience
552243,09/01/2025,13/01/2025,DE,196648,Negative,Skoda,Enyaq,NULL,Not an Owner,5,144710,Negative,Equipment/Specifications
552243,09/01/2025,13/01/2025,DE,196648,Negative,Skoda,Enyaq,NULL,Not an Owner,5,144711,Neutral,Exterior Design
552246,09/01/2025,13/01/2025,DE,196650,Negative,Skoda,Enyaq,nan,Pre-Ownership,5,144818,Negative,Quality
552284,06/01/2025,13/01/2025,DE,4488,Positive,Skoda,Enyaq,nan,Owner,5,144763,Positive,Charging Experience
552295,12/01/2025,13/01/2025,DE,4528,Positive,Skoda,Enyaq,nan,Owner,5,144769,Neutral,Charging Infrastructure
619829,08/01/2025,13/01/2025,UK,13002,Negative,Tesla,Model Y,,Owner,17,153090,Negative,Quality
619829,08/01/2025,13/01/2025,UK,13002,Negative,Tesla,Model Y,,Owner,17,153091,Negative,Product Concern/Query
551888,07/01/2025,13/01/2025,DE,4552,Negative,Skoda,Enyaq,nan,Owner,5,144347,Neutral,Product Concern/Query
552190,04/01/2025,06/01/2025,DE,4546,Negative,Skoda,Enyaq,nan,Owner,5,144831,Negative,Charging Experience
552193,06/01/2025,13/01/2025,DE,196635,Negative,Skoda,Enyaq,nan,Owner,5,99254,Negative,Charging Experience
554486,03/01/2025,06/01/2025,DE,4702,Positive,Tesla,Model Y,nan,Owner,17,145976,Positive,Charging Experience
554486,03/01/2025,06/01/2025,DE,4702,Positive,Tesla,Model Y,nan,Owner,17,145975,Positive,Battery
554486,03/01/2025,06/01/2025,DE,4702,Positive,Tesla,Model 3,,Not an Owner,18,145973,Positive,Battery
554486,03/01/2025,06/01/2025,DE,4702,Positive,Tesla,Model 3,,Not an Owner,18,145974,Positive,Charging Experience
638523,03/01/2025,06/01/2025,UK,7786,Positive,Tesla,Model Y,Long Range,Owner,17,150951,Neutral,Autonomy/Range
551893,04/01/2025,06/01/2025,DE,657,Neutral,Skoda,Enyaq,nan,Owner,5,144352,Neutral,Product Concern/Query
551901,10/01/2025,13/01/2025,DE,196537,Negative,Skoda,Enyaq,nan,Owner,5,144357,Negative,OEM Apps
551908,10/01/2025,13/01/2025,DE,196528,Neutral,Skoda,Enyaq,nan,Pre-Ownership,5,144367,Neutral,Product Concern/Query
551918,09/01/2025,13/01/2025,DE,4524,Neutral,Skoda,Enyaq,nan,Owner,5,144382,Neutral,OEM Apps
638523,03/01/2025,06/01/2025,UK,7786,Positive,Tesla,Model Y,Long Range,Owner,17,150952,Positive,OEM Apps
638523,03/01/2025,06/01/2025,UK,7786,Positive,Tesla,Model 3,Long Range,Owner,18,150949,Positive,Autonomy/Range
638523,03/01/2025,06/01/2025,UK,7786,Positive,Tesla,Model 3,Long Range,Owner,18,150950,Positive,OEM Apps
619766,08/01/2025,13/01/2025,DE,264592,Negative,Skoda,Enyaq,nan,Owner,5,155759,Negative,Quality
619766,08/01/2025,13/01/2025,DE,264592,Negative,Skoda,Enyaq,nan,Owner,5,155760,Negative,Autonomy/Range
619766,08/01/2025,13/01/2025,DE,264592,Negative,Skoda,Enyaq,nan,Owner,5,155761,Negative,Charging Experience
619829,08/01/2025,13/01/2025,UK,13002,Negative,Skoda,Enyaq,nan,Showing Interest,5,153089,Negative,Quality
619869,06/01/2025,13/01/2025,UK,264647,Negative,Skoda,Enyaq,nan,Pre-Ownership,5,152862,Negative,Autonomy/Range
620022,02/01/2025,06/01/2025,UK,264741,Neutral,Skoda,Enyaq,nan,Owner,5,158519,Neutral,Safety & Security
620034,02/01/2025,06/01/2025,UK,264748,Neutral,Skoda,Enyaq,nan,Owner,5,158528,Neutral,Product Concern/Query
620034,02/01/2025,06/01/2025,UK,264748,Neutral,Skoda,Enyaq,nan,Owner,5,158527,Neutral,Charging Experience
620036,02/01/2025,06/01/2025,UK,264750,Negative,Skoda,Enyaq,nan,Owner,5,158530,Negative,Charging Experience
620038,03/01/2025,06/01/2025,UK,264661,Neutral,Skoda,Enyaq,nan,Owner,5,158534,Neutral,Product Concern/Query
551920,09/01/2025,13/01/2025,DE,4478,Neutral,Skoda,Enyaq,nan,Owner,5,144384,Neutral,Product Concern/Query
619762,08/01/2025,13/01/2025,DE,12980,Negative,Skoda,Enyaq,nan,Owner,5,209156,Negative,Charging Experience
619762,08/01/2025,13/01/2025,DE,12980,Negative,Skoda,Enyaq,nan,Owner,5,209157,Negative,Exterior Design
619762,08/01/2025,13/01/2025,DE,12980,Negative,Skoda,Enyaq,nan,Owner,5,209158,Negative,Overall Disappointment with the Brand
619479,11/01/2025,13/01/2025,UK,264399,Neutral,Skoda,Enyaq,nan,Pre-Ownership,5,209957,Neutral,Order Status
620038,03/01/2025,06/01/2025,UK,264661,Neutral,Skoda,Enyaq,nan,Owner,5,158533,Neutral,Charging Experience
620042,03/01/2025,06/01/2025,UK,264750,Neutral,Skoda,Enyaq,nan,Owner,5,158537,Neutral,Charging Experience
620042,03/01/2025,06/01/2025,UK,264750,Neutral,Skoda,Enyaq,nan,Owner,5,158538,Positive,Overall Satisfaction With the Car
620045,03/01/2025,06/01/2025,UK,264661,Neutral,Skoda,Enyaq,nan,Owner,5,158540,Neutral,Battery
620045,03/01/2025,06/01/2025,UK,264661,Neutral,Skoda,Enyaq,nan,Owner,5,158541,Neutral,Charging Experience
620055,02/01/2025,06/01/2025,UK,9645,Neutral,Skoda,Enyaq,nan,Owner,5,158549,Neutral,Product Concern/Query
620065,03/01/2025,06/01/2025,UK,8937,Negative,Skoda,Enyaq,nan,Owner,5,158553,Negative,Charging Experience
620069,03/01/2025,06/01/2025,UK,264770,Neutral,Skoda,Enyaq,nan,Owner,5,158555,Neutral,Product Concern/Query
620071,04/01/2025,06/01/2025,UK,264772,Positive,Skoda,Enyaq,85x Sportline,Owner,5,153100,Positive,Overall Satisfaction With the Car
620071,04/01/2025,06/01/2025,UK,264772,Positive,Skoda,Enyaq,85x Sportline,Owner,5,153099,Neutral,Product Concern/Query
620096,01/01/2025,06/01/2025,DE,13332,Neutral,Skoda,Enyaq,nan,Showing Interest,5,167266,Neutral,Autonomy/Range
620096,01/01/2025,06/01/2025,DE,13332,Neutral,Skoda,Enyaq,nan,Showing Interest,5,167267,Neutral,Charging Experience
620096,01/01/2025,06/01/2025,DE,13332,Neutral,Skoda,Enyaq,nan,Showing Interest,5,167270,Negative,Overall Disappointment with the Brand
620096,01/01/2025,06/01/2025,DE,13332,Neutral,Skoda,Enyaq,nan,Showing Interest,5,167268,Neutral,Product Concern/Query
619766,08/01/2025,13/01/2025,DE,264592,Negative,Skoda,Enyaq,nan,Owner,5,155762,Negative,Equipment/Specifications
627747,06/01/2025,13/01/2025,DE,264798,Positive,Tesla,Model Y,nan,Owner,17,183395,Positive,Battery
627747,06/01/2025,13/01/2025,DE,264798,Positive,Tesla,Model Y,nan,Owner,17,183396,Positive,Driving Technologies
627747,06/01/2025,13/01/2025,DE,264798,Positive,Tesla,Model Y,nan,Owner,17,183393,Positive,Overall Satisfaction With the Car
627747,06/01/2025,13/01/2025,DE,264798,Positive,Tesla,Model Y,nan,Owner,17,183394,Positive,Autonomy/Range
619481,11/01/2025,13/01/2025,UK,264399,Positive,Skoda,Enyaq,85x,Pre-Ownership,5,209958,Neutral,Order Status
620096,01/01/2025,06/01/2025,DE,13332,Neutral,Skoda,Enyaq,nan,Showing Interest,5,167269,Positive,Test Drive
627818,06/01/2025,13/01/2025,DE,6471,Neutral,Tesla,Model 3,nan,Owner,18,218659,Negative,Quality
627818,06/01/2025,13/01/2025,DE,6471,Neutral,Tesla,Model 3,nan,Owner,18,218658,Negative,Charging Experience
627845,07/01/2025,13/01/2025,DE,269768,Neutral,Tesla,Model 3,nan,Owner,18,218669,Positive,Quality
627845,07/01/2025,13/01/2025,DE,269768,Neutral,Tesla,Model 3,nan,Owner,18,218670,Negative,Charging Experience
627845,07/01/2025,13/01/2025,DE,269768,Neutral,Tesla,Model 3,nan,Owner,18,218671,Positive,Overall Satisfaction With the Car
619520,10/01/2025,13/01/2025,DE,264427,Neutral,Skoda,Enyaq,nan,Owner,5,210003,Neutral,Quality
619520,10/01/2025,13/01/2025,DE,264427,Neutral,Skoda,Enyaq,nan,Owner,5,210004,Positive,Electric Driving Experience
619520,10/01/2025,13/01/2025,DE,264427,Neutral,Skoda,Enyaq,nan,Owner,5,210005,Positive,Driving Technologies
619520,10/01/2025,13/01/2025,DE,264427,Neutral,Skoda,Enyaq,nan,Owner,5,210006,Negative,Product Concern/Query
683450,12/01/2025,13/01/2025,DE,25,Negative,Skoda,Enyaq,,Not an Owner,5,212068,Negative,Charging Experience
627765,06/01/2025,13/01/2025,DE,269735,Positive,Tesla,Model Y,nan,Owner,17,183442,Positive,Charging Experience
627765,06/01/2025,13/01/2025,DE,269735,Positive,Tesla,Model Y,nan,Owner,17,183443,Positive,Quality
627765,06/01/2025,13/01/2025,DE,269735,Positive,Tesla,Model Y,nan,Owner,17,183441,Positive,Overall Satisfaction With the Car
619811,08/01/2025,13/01/2025,UK,13820,Positive,Skoda,Enyaq,UNSURE,Owner,5,202486,Positive,Quality
619811,08/01/2025,13/01/2025,UK,13820,Positive,Skoda,Enyaq,UNSURE,Owner,5,202485,Positive,Overall Satisfaction With the Car
556749,12/01/2025,13/01/2025,NL,60,Neutral,Skoda,Enyaq,nan,Pre-Ownership,5,208995,Neutral,Delivery Timings
713980,10/01/2025,13/01/2025,IT,301207,Negative,Tesla,Model 3,nan,Owner,18,225990,Negative,Exterior Design
684115,13/01/2025,20/01/2025,NL,173384,Neutral,Tesla,Model Y,nan,Pre-Ownership,17,227140,Neutral,Order Status
713980,10/01/2025,13/01/2025,IT,301207,Negative,Tesla,Model Y,nan,Showing Interest,17,225991,Neutral,Exterior Design
713987,11/01/2025,13/01/2025,IT,301213,Negative,Tesla,Model Y,nan,Owner,17,225997,Negative,Charging Experience
713987,11/01/2025,13/01/2025,IT,301213,Negative,Tesla,Model Y,nan,Owner,17,225998,Negative,Charging Infrastructure
713987,11/01/2025,13/01/2025,IT,301213,Negative,Tesla,Model Y,nan,Owner,17,230961,Negative,Exterior Design
713987,11/01/2025,13/01/2025,IT,301213,Negative,Tesla,Model Y,nan,Owner,17,225996,Positive,Overall Satisfaction With the Car
714012,11/01/2025,13/01/2025,IT,301214,Negative,Tesla,Model Y,nan,Pre-Ownership,17,226009,Negative,Exterior Design
714015,12/01/2025,13/01/2025,IT,301216,Positive,Tesla,Model Y,,Owner,17,226012,Positive,Overall Satisfaction With the Car
714015,12/01/2025,13/01/2025,IT,301216,Positive,Tesla,Model 3,Highland,Pre-Ownership,18,226013,Positive,Overall Satisfaction With the Car
552119,02/01/2025,06/01/2025,DE,79,Negative,Skoda,Enyaq,nan,Owner,5,220260,Negative,Charging Experience
552129,12/01/2025,13/01/2025,DE,4508,Positive,Skoda,Enyaq,nan,Owner,5,220264,Positive,Infotainment
552148,09/01/2025,13/01/2025,DE,196628,Neutral,Skoda,Enyaq,nan,Owner,5,220273,Neutral,Infotainment
552182,07/01/2025,13/01/2025,DE,4546,Negative,Skoda,Enyaq,nan,Owner,5,220282,Negative,Charging Experience
